tournamentID,decklistID,colorCombination,archeType,rank
ursula-s-return-set-championships-tournament-decks-1153,deck-amethyst-ruby-214702,amethyst/ruby,Bounce Control,Top8
mulligan-challenge-09-tournament-decks-1137,deck-saphir-steel-213064,sapphire/steel,Items,1st
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-213063,emerald/steel,Bucky Discard,2nd
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-213062,amethyst/ruby,Bounce Control,3rd
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-213061,emerald/steel,Bucky Discard,Top4
mulligan-challenge-09-tournament-decks-1137,deck-amber-steel-213060,amethyst/steel,Jafar Wheel,Top8
mulligan-challenge-09-tournament-decks-1137,deck-emerald-amethyst-213059,amethyst/emerald,Bounce,Top8
mulligan-challenge-09-tournament-decks-1137,deck-saphir-steel-213058,sapphire/steel,Items,Top8
mulligan-challenge-09-tournament-decks-1137,deck-amber-steel-213057,amber/steel,Steelsong,Top8
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-213056,amethyst/ruby,Bounce Control,Top16
mulligan-challenge-09-tournament-decks-1137,deck-saphir-steel-213055,sapphire/steel,Items,Top16
mulligan-challenge-09-tournament-decks-1137,deck-amber-steel-213054,amber/steel,Steelsong,Top16
mulligan-challenge-09-tournament-decks-1137,deck-amber-steel-213053,amber/steel,Steelsong,Top16
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-213052,emerald/steel,Bucky Discard,Top16
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-213051,amethyst/ruby,Bounce Control,Top16
mulligan-challenge-09-tournament-decks-1137,deck-amber-steel-213050,amber/steel,Steelsong,Top16
mulligan-challenge-09-tournament-decks-1137,deck-emerald-ruby-213049,emerald/ruby,Evasive,Top16
mulligan-challenge-09-tournament-decks-1137,deck-emerald-amethyst-213048,amethyst/emerald,Bounce,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-213047,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-saphir-ruby-213000,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212999,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212996,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-212984,emerald/steel,Bucky Discard,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212978,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-amethyst-steel-212972,amethyst/steel,Bounce,Top32
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-212966,emerald/steel,Bucky Discard,Top32
mulligan-challenge-09-tournament-decks-1137,deck-amber-ruby-212961,amber/ruby,Songs,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212941,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212940,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-ruby-amethyst-212939,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-09-tournament-decks-1137,deck-saphir-steel-212938,sapphire/steel,Items,Top32
mulligan-challenge-09-tournament-decks-1137,deck-saphir-ruby-212937,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-09-tournament-decks-1137,deck-emerald-steel-212936,emerald/steel,Bucky Discard,Top32
la-civetta-ludo-pub-local-tournament-tournament-decks-1138,deck-giant-enemy-crab-213065,ruby/sapphire,Pawpsicles,1st
la-civetta-ludo-pub-local-tournament-tournament-decks-1138,deck-ruby-sapphire-213067,amethyst/ruby,Bounce Control,2nd
la-civetta-ludo-pub-local-tournament-tournament-decks-1138,deck-ruby-amethyst-213068,amethyst/ruby,Bounce Control,3rd
la-civetta-ludo-pub-local-tournament-tournament-decks-1138,deck-steel-sapphire-213088,sapphire/steel,Items,Top4
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-sapphire-steel-212310,sapphire/steel,Items,1st
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-rosso-violento-212311,amethyst/ruby,Bounce Control,2nd
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-rip-negroni-sbagliato-show-212382,emerald/steel,Bucky Discard,3rd
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-amethyst-steel-212383,amethyst/steel,Bounce,Top4
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-4-turns-4-cvm-212384,amethyst/ruby,Aggro,Top8
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-no-jojo-212388,ruby/sapphire,Pawpsicles,Top8
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-emerald-amethyst-212425,amethyst/emerald,Bounce,Top8
il-laboratorio-roma-win-a-box-bo3-local-tournament-tournament-decks-1128,deck-ruby-amethyst-212471,amethyst/ruby,Bounce Control,Top8
ursula-s-return-store-championship-tournament-decks-1220,deck-dragon-frenemies-220596,amethyst/ruby,Bounce Control,1st
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-emerald-steel-217841,emerald/steel,Bucky Discard,1st
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-ruby-amethyst-217842,amethyst/ruby,Bounce Control,2nd
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-ruby-sapphire-217843,ruby/sapphire,Pawpsicles,3rd
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-sapphire-steel-217844,sapphire/steel,Items,Top4
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-emerald-steel-217845,emerald/steel,Bucky Discard,Top8
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-emerald-steel-217846,emerald/steel,Bucky Discard,Top8
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-amber-steel-217847,amber/steel,Steelsong,Top8
il-covo-del-nerd-roma-ursula-s-return-set-championship-tournament-decks-1203,deck-ruby-sapphire-217848,ruby/sapphire,Pawpsicles,Top8
championnat-de-set-le-retour-d-ursula-pont-o-secret-tournament-decks-1190,deck-el-bucky-del-diablo-2-216891,emerald/steel,Bucky Discard,1st
championnat-de-set-le-retour-d-ursula-pont-o-secret-tournament-decks-1190,deck-greenfasa-aggro-216892,amber/emerald,Greenfasa,2nd
championnat-de-set-le-retour-d-ursula-pont-o-secret-tournament-decks-1190,deck-steelsong-216893,amber/steel,Steelsong,3rd
championnat-de-set-le-retour-d-ursula-pont-o-secret-tournament-decks-1190,deck-speci-like-216896,amethyst/steel,Bounce,Top4
championnat-de-set-le-retour-d-ursula-pont-o-secret-tournament-decks-1190,deck-jim-tonique-216897,amethyst/ruby,Bounce Control,Top8
hpw-ursula-championships-tournament-decks-1149,deck-sapphire-steel-211569,sapphire/steel,Items,1st
hpw-ursula-championships-tournament-decks-1149,deck-steel-emerald-211556,emerald/steel,Bucky Discard,2nd
hpw-ursula-championships-tournament-decks-1149,deck-steel-emerald-211675,emerald/steel,Bucky Discard,Top4
hpw-ursula-championships-tournament-decks-1149,deck-amethyst-ruby-211679,amethyst/ruby,Bounce Control,Top4
disney-lorcana-ursula-s-return-championship-tournament-gmi-games-tournament-decks-1147,deck-rp-213528,amethyst/ruby,Bounce Control,2nd
championnat-de-set-4-le-retour-d-ursula-tournament-decks-1141,deck-spicysu-213519,ruby/sapphire,Pawpsicles,2nd
championship-sfriki-tournament-decks-1140,deck-emerald-steel-213518,emerald/steel,Bucky Discard,1st
set-champs-tournament-decks-1136,deck-family-baloo-213526,amber/steel,Steelsong,Top4
lorcana-ursula-s-return-championship-tournament-decks-1130,deck-amber-steel-205886,amber/steel,Steelsong,1st
lorcana-ursula-s-return-championship-tournament-decks-1130,deck-hero-aggro-212162,amber/sapphire,Heros Aggro,Top8
lorcana-ursula-s-return-championship-tournament-decks-1130,deck-ruby-amethyst-212474,amethyst/ruby,Bounce Control,Top8
set-champs-tournament-decks-1129,deck-not-ruby-amethyst-212372,amethyst/steel,Bounce,1st
set-champs-tournament-decks-1129,deck-bounce-control-212373,amethyst/ruby,Bounce Control,2nd
set-champs-tournament-decks-1129,deck-steel-emerald-212374,emerald/steel,Bucky Discard,3rd
set-champs-tournament-decks-1129,deck-steel-emerald-212375,emerald/steel,Bucky Discard,Top4
set-champs-tournament-decks-1129,deck-ruby-amethyst-212376,amethyst/ruby,Bounce Control,Top8
set-champs-tournament-decks-1129,deck-this-is-not-ra-212377,amethyst/steel,Bounce,Top8
set-champs-tournament-decks-1129,deck-zoolander-212379,sapphire/steel,Items,Top8
set-champs-tournament-decks-1129,deck-depression-212380,amethyst/ruby,Bounce Control,Top8
ursula-s-return-championship-jupiter-madrid-norte-tournament-decks-1126,deck-emerald-steel-212223,emerald/steel,Bucky Discard,3rd
ursula-s-return-championship-eclectic-games-tournament-decks-1119,deck-jimjump-v2-anti-aggro-212163,amber/ruby,Locations,3rd
ursula-s-revenge-set-championships-tournament-decks-1118,deck-amber-steel-211791,amber/steel,Steelsong,1st
ppg-ursula-s-return-championship-tournament-decks-1117,deck-amber-steel-211789,amber/steel,Steelsong,1st
ppg-ursula-s-return-championship-tournament-decks-1117,deck-emerald-steel-211790,emerald/steel,Bucky Discard,2nd
championnat-de-set-4-le-retour-d-ursula-tournament-decks-1116,deck-steel-sapphire-211788,sapphire/steel,Items,1st
chupacabra-games-ursula-s-return-championship-tournament-decks-1112,deck-amethyst-ruby-213436,amethyst/ruby,Bounce Control,1st
chupacabra-games-ursula-s-return-championship-tournament-decks-1112,deck-amethyst-ruby-211784,amethyst/ruby,Bounce Control,Top4
lud-m-set-championship-montpellier-tournament-decks-1103,deck-jadore-piocher-210729,amethyst/steel,Bounce,1st
lud-m-set-championship-montpellier-tournament-decks-1103,deck-ra-210730,amethyst/ruby,Bounce Control,2nd
lud-m-set-championship-montpellier-tournament-decks-1103,deck-another-ra-210727,amethyst/ruby,Bounce Control,3rd
lud-m-set-championship-montpellier-tournament-decks-1103,deck-en-vert-et-contre-tout-210725,emerald/steel,Bucky Discard,Top4
lud-m-set-championship-montpellier-tournament-decks-1103,deck-saphir-steel-object-210732,sapphire/steel,Items,Top8
lud-m-set-championship-montpellier-tournament-decks-1103,deck-rp-z-210734,amethyst/ruby,Bounce Control,Top8
lud-m-set-championship-montpellier-tournament-decks-1103,deck-tempo-210736,amethyst/emerald,Bounce,Top8
lud-m-set-championship-montpellier-tournament-decks-1103,deck-hero-song-210737,amber/steel,Steelsong,Top8
ursula-s-return-championship-tournament-decks-1098,deck-steel-amber-209848,amber/steel,Steelsong,1st
ursula-s-return-championship-tournament-decks-1098,deck-e-s-bucky-210277,emerald/steel,Bucky Discard,2nd
ursula-s-return-championship-tournament-decks-1098,deck-es-discard-210278,emerald/steel,Bucky Discard,Top4
ursula-s-return-championship-tournament-decks-1098,deck-yugioh-made-me-do-this-210910,emerald/steel,Bucky Discard,Top8
ursula-s-return-championship-tournament-decks-1098,deck-amethyst-ruby-210195,amethyst/ruby,Bounce Control,Top8
ursula-s-return-championship-tournament-decks-1098,deck-steel-amber-211162,amber/steel,Steelsong,Top8
critical-hit-gaming-lounge-ursula-s-return-championship-tournament-decks-1096,deck-amber-emerald-212573,amber/emerald,Sing Together,Top4
critical-hit-gaming-lounge-ursula-s-return-championship-tournament-decks-1096,deck-crithit-champs-209846,emerald/steel,Bucky Discard,Top8
gamezenter-ursula-s-return-set-championship-tournament-decks-1092,deck-steel-emerald-209712,emerald/steel,Bucky Discard,1st
